payment_id,loan_id,due_date,payment_date,payment_amount,payment_status,penalty_amount
PAY05902,LN2904,2023-01-09,2023-01-18,8719.87,Late,586.34
PAY05903,LN1235,2020-10-03,2020-10-04,32960.8,On-time,0.0
PAY05904,LN1235,2020-11-02,2020-11-04,32902.96,On-time,0.0
PAY05905,LN1235,2020-12-02,2020-12-04,33141.59,On-time,0.0
PAY05906,LN2204,2022-09-25,2022-09-25,50589.66,On-time,0.0
PAY05907,LN2204,2022-10-25,2022-10-22,50529.75,On-time,0.0
PAY05908,LN2204,2022-11-24,2023-01-23,51296.52,Default,9548.1
PAY05909,LN3788,2019-11-02,2019-10-31,87990.99,On-time,0.0
PAY05910,LN3871,2023-03-18,2023-03-19,3710.29,On-time,0.0
PAY05911,LN3871,2023-04-17,2023-09-09,3653.21,Default,830.05
PAY05912,LN1864,2021-01-19,2021-04-03,8960.29,Default,1106.88
PAY05913,LN0147,2019-12-10,2019-12-27,7660.05,Late,106.71
PAY05914,LN0147,2020-01-09,2020-01-26,7697.9,Late,314.95
PAY05915,LN0147,2020-02-08,2020-02-06,7778.78,On-time,0.0
PAY05916,LN0147,2020-03-09,2020-03-11,7725.23,On-time,0.0
PAY05917,LN3601,2022-12-01,2022-11-30,46574.43,On-time,0.0
PAY05918,LN2759,2024-02-01,2024-01-31,7891.25,On-time,0.0
PAY05919,LN1095,2022-11-29,2022-12-08,30813.5,Late,1672.9
PAY05920,LN1095,2022-12-29,2022-12-31,31179.33,On-time,0.0
PAY05921,LN1095,2023-01-28,2023-07-17,30907.38,Default,4766.15
PAY05922,LN1095,2023-02-27,2023-03-10,31924.29,Late,1183.79
PAY05923,LN1095,2023-03-29,2023-03-31,31825.84,On-time,0.0
PAY05924,LN1751,2021-08-29,2021-08-30,41828.0,On-time,0.0
PAY05925,LN3483,2019-02-14,2019-02-13,10743.76,On-time,0.0
PAY05926,LN3044,2019-05-12,2019-06-24,5429.63,Late,164.59
PAY05927,LN3044,2019-06-11,2019-06-12,5552.96,On-time,0.0
PAY05928,LN3044,2019-07-11,2019-07-08,5455.77,On-time,0.0
PAY05929,LN3044,2019-08-10,2019-09-19,5543.43,Late,248.32
PAY05930,LN2576,2023-07-19,2023-07-20,24270.29,On-time,0.0
PAY05931,LN2576,2023-08-18,2023-08-19,24871.76,On-time,0.0
PAY05932,LN1657,2025-01-18,2025-01-20,16960.11,On-time,0.0
PAY05933,LN2315,2025-01-06,2025-01-07,18598.96,On-time,0.0
PAY05934,LN2315,2025-02-05,2025-04-09,18691.97,Default,2978.8
PAY05935,LN0271,2024-12-31,2025-01-02,1036.93,On-time,0.0
PAY05936,LN3998,2023-04-02,2023-04-01,60253.76,On-time,0.0
PAY05937,LN3998,2023-05-02,2023-07-23,60291.3,Default,11912.72
PAY05938,LN3998,2023-06-01,2023-05-31,60654.39,On-time,0.0
PAY05939,LN3998,2023-07-01,2023-07-01,60537.17,On-time,0.0
PAY05940,LN3216,2023-02-21,2023-02-19,2346.16,On-time,0.0
PAY05941,LN3216,2023-03-23,2023-08-11,2376.53,Default,290.82
PAY05942,LN3283,2023-10-10,2023-10-07,45113.03,On-time,0.0
PAY05943,LN3283,2023-11-09,2023-11-11,46990.6,On-time,0.0
PAY05944,LN3283,2023-12-09,2024-04-30,46873.5,Default,8959.02
PAY05945,LN2939,2019-02-10,2019-08-09,28306.41,Default,4706.44
PAY05946,LN2939,2019-03-12,2019-04-14,28231.71,Late,1220.81
PAY05947,LN2939,2019-04-11,2019-04-08,28755.15,On-time,0.0
PAY05948,LN2939,2019-05-11,2019-05-12,27580.19,On-time,0.0
PAY05949,LN0037,2023-06-11,2023-06-12,43309.6,On-time,0.0
PAY05950,LN0037,2023-07-11,2023-07-10,43634.96,On-time,0.0
PAY05951,LN3130,2019-02-24,2019-02-25,13841.41,On-time,0.0
PAY05952,LN3130,2019-03-26,2019-03-28,13351.76,On-time,0.0
PAY05953,LN3130,2019-04-25,2019-04-24,13664.46,On-time,0.0
PAY05954,LN3130,2019-05-25,2019-05-22,13788.37,On-time,0.0
PAY05955,LN2889,2020-01-05,2020-01-06,6034.53,On-time,0.0
PAY05956,LN1685,2020-05-31,2020-05-30,24950.9,On-time,0.0
PAY05957,LN1685,2020-06-30,2020-11-26,24658.56,Default,5944.21
PAY05958,LN1685,2020-07-30,2020-07-28,24635.96,On-time,0.0
PAY05959,LN2041,2021-07-19,2021-07-17,12556.15,On-time,0.0
PAY05960,LN1018,2024-05-11,2024-05-08,43282.89,On-time,0.0
PAY05961,LN1018,2024-06-10,2024-06-11,42533.86,On-time,0.0
PAY05962,LN1018,2024-07-10,2024-12-06,42797.16,Default,7419.06
PAY05963,LN1018,2024-08-09,2024-08-06,43611.68,On-time,0.0
PAY05964,LN1018,2024-09-08,2024-09-09,42594.18,On-time,0.0
PAY05965,LN0849,2023-10-09,2023-10-10,12767.69,On-time,0.0
PAY05966,LN0849,2023-11-08,2024-02-16,13232.78,Default,2595.05
PAY05967,LN0849,2023-12-08,2024-01-14,13008.12,Late,407.76
PAY05968,LN0849,2024-01-07,2024-01-07,13023.23,On-time,0.0
PAY05969,LN0849,2024-02-06,2024-02-05,12769.27,On-time,0.0
PAY05970,LN0420,2023-09-26,2023-09-26,69174.64,On-time,0.0
PAY05971,LN0420,2023-10-26,2023-10-26,70873.77,On-time,0.0
PAY05972,LN0420,2023-11-25,2023-11-24,71098.71,On-time,0.0
PAY05973,LN0420,2023-12-25,2023-12-25,68546.88,On-time,0.0
PAY05974,LN0420,2024-01-24,2024-01-24,68429.95,On-time,0.0
PAY05975,LN0420,2024-02-23,2024-02-20,68522.49,On-time,0.0
PAY05976,LN1219,2024-04-01,2024-05-09,7840.37,Late,278.02
PAY05977,LN2670,2020-02-19,2020-02-17,5169.57,On-time,0.0
PAY05978,LN2506,2024-05-22,2024-05-19,80515.43,On-time,0.0
PAY05979,LN2506,2024-06-21,2024-06-21,80991.94,On-time,0.0
PAY05980,LN2506,2024-07-21,2024-07-23,79775.42,On-time,0.0
PAY05981,LN2506,2024-08-20,2024-08-18,79471.99,On-time,0.0
PAY05982,LN2506,2024-09-19,2024-12-03,78878.31,Default,18498.89
PAY05983,LN1039,2024-07-15,2024-07-16,30418.32,On-time,0.0
PAY05984,LN1039,2024-08-14,2024-08-13,30491.88,On-time,0.0
PAY05985,LN3854,2020-10-16,2020-10-15,6758.11,On-time,0.0
PAY05986,LN3854,2020-11-15,2020-11-28,6759.88,Late,91.47
PAY05987,LN3854,2020-12-15,2020-12-14,6893.73,On-time,0.0
PAY05988,LN2982,2022-04-16,2022-04-13,6212.82,On-time,0.0
PAY05989,LN0769,2019-05-03,2019-05-04,18538.3,On-time,0.0
PAY05990,LN0769,2019-06-02,2019-06-01,18958.79,On-time,0.0
PAY05991,LN0769,2019-07-02,2019-07-03,18183.45,On-time,0.0
PAY05992,LN0769,2019-08-01,2019-07-30,18371.35,On-time,0.0
PAY05993,LN0769,2019-08-31,2019-09-01,18274.68,On-time,0.0
PAY05994,LN0769,2019-09-30,2019-09-30,18831.14,On-time,0.0
PAY05995,LN0522,2021-11-19,2021-11-16,11223.5,On-time,0.0
PAY05996,LN0522,2021-12-19,2022-03-12,11164.64,Default,1884.95
PAY05997,LN0450,2019-07-21,2019-07-20,15407.46,On-time,0.0
PAY05998,LN2333,2023-04-16,2023-04-15,5466.23,On-time,0.0
PAY05999,LN2333,2023-05-16,2023-06-09,5437.5,Late,321.47
PAY06000,LN2333,2023-06-15,2023-07-29,5596.35,Late,399.31
PAY06001,LN2646,2020-06-08,2020-06-10,7002.44,On-time,0.0
PAY06002,LN2646,2020-07-08,2020-07-09,7121.07,On-time,0.0
PAY06003,LN2646,2020-08-07,2020-08-04,7070.56,On-time,0.0
PAY06004,LN2646,2020-09-06,2020-09-07,7061.78,On-time,0.0
PAY06005,LN3120,2019-07-06,2019-07-04,82998.9,On-time,0.0
PAY06006,LN3120,2019-08-05,2019-08-06,82780.72,On-time,0.0
PAY06007,LN0980,2021-08-06,2021-08-07,7881.75,On-time,0.0
PAY06008,LN0747,2020-03-15,2020-03-13,5786.59,On-time,0.0
PAY06009,LN0747,2020-04-14,2020-04-16,5806.82,On-time,0.0
PAY06010,LN0747,2020-05-14,2020-06-16,5983.15,Late,449.86
PAY06011,LN0656,2021-04-03,2021-06-24,8094.07,Default,1496.88
PAY06012,LN0656,2021-05-03,2021-05-04,8120.36,On-time,0.0
PAY06013,LN0656,2021-06-02,2021-06-04,8175.94,On-time,0.0
PAY06014,LN0656,2021-07-02,2021-06-30,8054.91,On-time,0.0
PAY06015,LN0656,2021-08-01,2021-08-15,7910.83,Late,335.41
PAY06016,LN0656,2021-08-31,2021-09-02,7982.82,On-time,0.0
PAY06017,LN0491,2025-01-10,2025-01-12,89792.08,On-time,0.0
PAY06018,LN3468,2019-06-15,2019-06-14,55899.91,On-time,0.0
PAY06019,LN3022,2019-04-28,2019-04-27,11233.08,On-time,0.0
PAY06020,LN3022,2019-05-28,2019-05-25,10930.87,On-time,0.0
PAY06021,LN3022,2019-06-27,2019-06-24,10976.58,On-time,0.0
PAY06022,LN3022,2019-07-27,2019-07-29,11120.77,On-time,0.0
PAY06023,LN2712,2024-10-29,2024-12-13,8091.17,Late,90.33
PAY06024,LN0248,2019-10-18,2020-02-24,22620.67,Default,4812.14
PAY06025,LN0248,2019-11-17,2019-11-18,21819.66,On-time,0.0
PAY06026,LN0248,2019-12-17,2019-12-14,21671.46,On-time,0.0
PAY06027,LN0248,2020-01-16,2020-01-17,22183.61,On-time,0.0
PAY06028,LN3609,2021-08-24,2022-01-12,2611.13,Default,445.51
PAY06029,LN1773,2024-11-11,2024-12-03,40329.81,Late,1591.94
PAY06030,LN1773,2024-12-11,2025-01-24,39422.73,Late,818.26
PAY06031,LN1773,2025-01-10,2025-01-23,39266.72,Late,1851.51
PAY06032,LN1773,2025-02-09,2025-02-07,40658.65,On-time,0.0
PAY06033,LN1369,2019-04-25,2019-04-26,88416.4,On-time,0.0
PAY06034,LN1369,2019-05-25,2019-05-23,87968.68,On-time,0.0
PAY06035,LN1369,2019-06-24,2019-06-22,86997.87,On-time,0.0
PAY06036,LN1369,2019-07-24,2019-07-23,85438.07,On-time,0.0
PAY06037,LN1369,2019-08-23,2019-09-22,87089.11,Late,6076.21
PAY06038,LN1927,2019-08-26,2019-08-28,26639.45,On-time,0.0
PAY06039,LN2163,2020-04-20,2020-05-29,22183.97,Late,1129.18
PAY06040,LN2163,2020-05-20,2020-05-22,21708.98,On-time,0.0
PAY06041,LN2791,2023-12-28,2023-12-26,5022.39,On-time,0.0
PAY06042,LN2791,2024-01-27,2024-01-25,4976.46,On-time,0.0
PAY06043,LN0119,2019-03-24,2019-03-24,14933.47,On-time,0.0
PAY06044,LN0119,2019-04-23,2019-04-20,14820.4,On-time,0.0
PAY06045,LN0119,2019-05-23,2019-05-20,14408.19,On-time,0.0
PAY06046,LN0119,2019-06-22,2019-06-23,14670.95,On-time,0.0
PAY06047,LN0119,2019-07-22,2019-08-03,14542.59,Late,397.04
PAY06048,LN0119,2019-08-21,2019-08-23,14610.19,On-time,0.0
PAY06049,LN2818,2020-10-20,2020-10-18,33346.53,On-time,0.0
PAY06050,LN2934,2023-02-06,2023-02-08,69821.11,On-time,0.0
PAY06051,LN2934,2023-03-08,2023-03-08,69022.58,On-time,0.0
PAY06052,LN0130,2022-12-25,2022-12-27,12322.45,On-time,0.0
PAY06053,LN1679,2020-07-23,2020-07-24,23422.69,On-time,0.0
PAY06054,LN1679,2020-08-22,2020-08-24,23088.25,On-time,0.0
PAY06055,LN1679,2020-09-21,2020-09-20,23265.99,On-time,0.0
PAY06056,LN1679,2020-10-21,2020-11-06,23082.66,Late,1292.55
PAY06057,LN1679,2020-11-20,2020-11-18,22412.01,On-time,0.0
PAY06058,LN2561,2021-02-22,2021-02-23,57828.08,On-time,0.0
PAY06059,LN2964,2023-09-19,2023-09-16,16964.15,On-time,0.0
PAY06060,LN3753,2019-10-10,2019-10-10,97656.16,On-time,0.0
PAY06061,LN3753,2019-11-09,2019-11-07,97146.53,On-time,0.0
PAY06062,LN3753,2019-12-09,2019-12-06,95534.7,On-time,0.0
PAY06063,LN3753,2020-01-08,2020-05-29,94793.42,Default,20966.73
PAY06064,LN3753,2020-02-07,2020-02-07,95956.18,On-time,0.0
PAY06065,LN3753,2020-03-08,2020-03-10,96808.67,On-time,0.0
PAY06066,LN1399,2023-12-11,2023-12-10,121469.49,On-time,0.0
PAY06067,LN1399,2024-01-10,2024-01-11,118410.81,On-time,0.0
PAY06068,LN1399,2024-02-09,2024-02-06,120114.18,On-time,0.0
PAY06069,LN1399,2024-03-10,2024-03-09,118566.23,On-time,0.0
PAY06070,LN1399,2024-04-09,2024-04-07,117758.12,On-time,0.0
PAY06071,LN0862,2021-07-02,2021-06-30,99951.14,On-time,0.0
PAY06072,LN0862,2021-08-01,2021-07-29,98371.57,On-time,0.0
PAY06073,LN2164,2021-05-03,2021-05-05,16966.6,On-time,0.0
PAY06074,LN1938,2019-09-30,2019-10-02,5581.48,On-time,0.0
PAY06075,LN1105,2023-10-24,2023-10-26,73556.67,On-time,0.0
PAY06076,LN1105,2023-11-23,2023-11-23,75322.29,On-time,0.0
PAY06077,LN1105,2023-12-23,2023-12-21,74206.29,On-time,0.0
PAY06078,LN1521,2024-05-24,2024-05-25,2110.2,On-time,0.0
PAY06079,LN1832,2021-01-08,2021-01-05,2042.92,On-time,0.0
PAY06080,LN3927,2020-05-06,2020-05-04,2902.1,On-time,0.0
PAY06081,LN3508,2021-08-15,2021-12-26,29371.36,Default,6531.6
PAY06082,LN1031,2019-08-07,2019-12-29,5635.15,Default,680.74
PAY06083,LN3673,2020-04-01,2020-04-01,92703.84,On-time,0.0
PAY06084,LN3673,2020-05-01,2020-05-01,90098.28,On-time,0.0
PAY06085,LN3887,2020-01-28,2020-07-14,8943.7,Default,1848.27
PAY06086,LN3737,2022-11-23,2023-02-05,7716.74,Default,1285.72
PAY06087,LN0089,2021-08-16,2021-09-15,3191.5,Late,131.7
PAY06088,LN0967,2022-09-01,2022-08-31,62242.53,On-time,0.0
PAY06089,LN0967,2022-10-01,2022-10-01,64167.98,On-time,0.0
PAY06090,LN0967,2022-10-31,2022-10-30,64091.99,On-time,0.0
PAY06091,LN0805,2024-08-19,2024-08-20,19411.52,On-time,0.0
PAY06092,LN0805,2024-09-18,2025-02-15,18984.48,Default,3376.82
PAY06093,LN0805,2024-10-18,2024-10-20,19341.52,On-time,0.0
PAY06094,LN0805,2024-11-17,2024-11-19,19555.44,On-time,0.0
PAY06095,LN0805,2024-12-17,2025-02-17,19813.51,Default,4307.75
PAY06096,LN2124,2019-04-16,2019-04-17,8678.65,On-time,0.0
PAY06097,LN2682,2022-06-02,2022-06-07,12273.59,Late,992.53
PAY06098,LN3902,2021-11-15,2021-12-09,5603.96,Late,103.72
PAY06099,LN3902,2021-12-15,2021-12-12,5673.1,On-time,0.0
PAY06100,LN3902,2022-01-14,2022-01-16,5459.12,On-time,0.0
PAY06101,LN3902,2022-02-13,2022-02-14,5629.81,On-time,0.0
PAY06102,LN3902,2022-03-15,2022-08-29,5719.15,Default,756.09
PAY06103,LN1949,2023-06-27,2023-06-25,12385.38,On-time,0.0
PAY06104,LN1949,2023-07-27,2023-08-07,12076.71,Late,834.42
PAY06105,LN1949,2023-08-26,2023-08-23,12016.3,On-time,0.0
PAY06106,LN1949,2023-09-25,2023-09-24,12412.72,On-time,0.0
PAY06107,LN1949,2023-10-25,2024-04-01,12476.21,Default,1728.1
PAY06108,LN1891,2020-04-06,2020-04-08,36795.28,On-time,0.0
PAY06109,LN3205,2019-10-24,2019-10-25,9031.11,On-time,0.0
PAY06110,LN3205,2019-11-23,2019-11-24,9014.69,On-time,0.0
PAY06111,LN3205,2019-12-23,2020-01-08,8865.24,Late,498.79
PAY06112,LN2121,2020-10-04,2020-10-05,2788.13,On-time,0.0
PAY06113,LN1225,2021-03-07,2021-03-08,35449.5,On-time,0.0
PAY06114,LN1605,2019-02-12,2019-02-14,77534.2,On-time,0.0
PAY06115,LN1605,2019-03-14,2019-03-12,78695.47,On-time,0.0
PAY06116,LN2577,2021-03-15,2021-05-18,6904.94,Default,1157.97
PAY06117,LN1344,2024-05-08,2024-05-08,31413.26,On-time,0.0
PAY06118,LN1344,2024-06-07,2024-06-04,31738.35,On-time,0.0
PAY06119,LN1344,2024-07-07,2024-07-07,31440.02,On-time,0.0
PAY06120,LN3333,2021-11-01,2021-10-31,12789.08,On-time,0.0
PAY06121,LN3333,2021-12-01,2021-12-01,12855.58,On-time,0.0
PAY06122,LN3333,2021-12-31,2022-01-01,12920.18,On-time,0.0
PAY06123,LN2185,2019-03-12,2019-03-11,11450.31,On-time,0.0
PAY06124,LN3105,2020-01-21,2020-01-18,93730.36,On-time,0.0
PAY06125,LN3092,2023-01-08,2023-01-05,9839.56,On-time,0.0
PAY06126,LN3092,2023-02-07,2023-02-22,10276.45,Late,411.87
PAY06127,LN3092,2023-03-09,2023-03-09,9901.49,On-time,0.0
PAY06128,LN1787,2024-06-07,2024-06-08,34295.23,On-time,0.0
PAY06129,LN1787,2024-07-07,2024-07-05,33598.27,On-time,0.0
PAY06130,LN2004,2022-01-19,2022-01-17,8995.97,On-time,0.0
PAY06131,LN2004,2022-02-18,2022-03-25,9416.69,Late,694.27
PAY06132,LN2004,2022-03-20,2022-04-17,9306.73,Late,195.3
PAY06133,LN2004,2022-04-19,2022-04-17,9214.03,On-time,0.0
PAY06134,LN2004,2022-05-19,2022-05-21,9056.52,On-time,0.0
PAY06135,LN2588,2022-10-02,2022-12-16,8846.15,Default,1849.87
PAY06136,LN2588,2022-11-01,2023-02-18,9135.6,Default,1420.64
PAY06137,LN2588,2022-12-01,2022-12-01,8954.53,On-time,0.0
PAY06138,LN2588,2022-12-31,2023-01-01,8944.23,On-time,0.0
PAY06139,LN2588,2023-01-30,2023-01-30,8795.65,On-time,0.0
PAY06140,LN2588,2023-03-01,2023-03-03,8870.27,On-time,0.0
PAY06141,LN0087,2022-12-05,2023-02-27,48349.13,Default,10079.97
PAY06142,LN0087,2023-01-04,2023-01-06,48423.14,On-time,0.0
PAY06143,LN0364,2023-04-11,2023-04-10,55413.85,On-time,0.0
PAY06144,LN0364,2023-05-11,2023-05-12,54006.13,On-time,0.0
PAY06145,LN0364,2023-06-10,2023-06-09,54851.62,On-time,0.0
PAY06146,LN0364,2023-07-10,2023-07-10,55099.05,On-time,0.0
PAY06147,LN0219,2022-09-17,2022-09-17,81213.25,On-time,0.0
PAY06148,LN0286,2020-05-31,2020-05-31,2847.08,On-time,0.0
PAY06149,LN0286,2020-06-30,2020-07-01,2749.03,On-time,0.0
PAY06150,LN0286,2020-07-30,2020-07-28,2790.81,On-time,0.0
PAY06151,LN0286,2020-08-29,2020-11-27,2820.06,Default,601.95
PAY06152,LN0286,2020-09-28,2020-09-29,2864.19,On-time,0.0
PAY06153,LN0286,2020-10-28,2020-12-28,2803.86,Default,291.92
PAY06154,LN1162,2022-10-16,2022-10-17,868.09,On-time,0.0
PAY06155,LN2971,2020-08-13,2020-08-14,9031.33,On-time,0.0
PAY06156,LN2971,2020-09-12,2021-01-02,8945.44,Default,1165.12
PAY06157,LN3867,2019-09-06,2020-01-13,5129.83,Default,879.54
PAY06158,LN2485,2020-12-22,2021-01-07,12766.07,Late,302.06
PAY06159,LN2485,2021-01-21,2021-01-22,12859.45,On-time,0.0
PAY06160,LN2485,2021-02-20,2021-02-18,12834.54,On-time,0.0
PAY06161,LN2485,2021-03-22,2021-03-21,13154.45,On-time,0.0
PAY06162,LN2485,2021-04-21,2021-04-20,13161.89,On-time,0.0
PAY06163,LN2485,2021-05-21,2021-05-20,13233.36,On-time,0.0
PAY06164,LN0457,2022-09-25,2022-09-23,5544.31,On-time,0.0
PAY06165,LN0457,2022-10-25,2022-10-27,5587.9,On-time,0.0
PAY06166,LN0457,2022-11-24,2022-12-17,5648.46,Late,367.66
PAY06167,LN3192,2020-08-08,2020-08-08,66054.11,On-time,0.0
PAY06168,LN3192,2020-09-07,2020-09-06,63133.81,On-time,0.0
PAY06169,LN1944,2019-11-25,2019-11-26,9037.16,On-time,0.0
PAY06170,LN1944,2019-12-25,2019-12-26,9200.76,On-time,0.0
PAY06171,LN1944,2020-01-24,2020-01-29,9031.88,Late,526.79
PAY06172,LN1944,2020-02-23,2020-03-26,9103.11,Late,480.91
PAY06173,LN1944,2020-03-24,2020-04-26,9235.7,Late,331.65
PAY06174,LN0806,2020-05-13,2020-06-25,29812.43,Late,2061.43
PAY06175,LN1990,2020-01-12,2020-01-18,3606.84,Late,174.29
PAY06176,LN1990,2020-02-11,2020-02-12,3518.34,On-time,0.0
PAY06177,LN1990,2020-03-12,2020-07-14,3544.98,Default,896.07
PAY06178,LN1990,2020-04-11,2020-06-30,3552.42,Default,850.17
PAY06179,LN0560,2023-03-22,2023-03-24,7080.48,On-time,0.0
PAY06180,LN0560,2023-04-21,2023-05-23,6815.96,Late,304.98
PAY06181,LN0560,2023-05-21,2023-05-21,6864.27,On-time,0.0
PAY06182,LN0560,2023-06-20,2023-06-22,6840.0,On-time,0.0
PAY06183,LN0560,2023-07-20,2023-08-14,7083.7,Late,276.03
PAY06184,LN2360,2022-08-05,2022-08-04,11437.39,On-time,0.0
PAY06185,LN2382,2024-04-30,2024-04-28,2328.31,On-time,0.0
PAY06186,LN2382,2024-05-30,2024-07-06,2319.83,Late,64.07
PAY06187,LN2382,2024-06-29,2024-07-14,2316.74,Late,80.32
PAY06188,LN2382,2024-07-29,2024-10-30,2241.74,Default,315.48
PAY06189,LN0153,2024-10-06,2024-10-07,66640.62,On-time,0.0
PAY06190,LN0153,2024-11-05,2024-11-02,66629.84,On-time,0.0
PAY06191,LN2636,2021-09-25,2021-09-26,41688.36,On-time,0.0
PAY06192,LN1615,2019-12-25,2019-12-27,14105.11,On-time,0.0
PAY06193,LN1092,2020-10-13,2020-10-30,10915.39,Late,856.17
PAY06194,LN1092,2020-11-12,2020-11-11,10673.93,On-time,0.0
PAY06195,LN1092,2020-12-12,2020-12-12,10838.63,On-time,0.0
PAY06196,LN1092,2021-01-11,2021-02-11,11020.77,Late,790.88
PAY06197,LN1092,2021-02-10,2021-02-09,10937.48,On-time,0.0
PAY06198,LN2988,2022-12-28,2022-12-30,2047.21,On-time,0.0
PAY06199,LN2988,2023-01-27,2023-01-27,2088.46,On-time,0.0
PAY06200,LN2988,2023-02-26,2023-02-23,2094.97,On-time,0.0
PAY06201,LN2988,2023-03-28,2023-03-25,2102.0,On-time,0.0
PAY06202,LN2988,2023-04-27,2023-09-26,2140.66,Default,518.86
PAY06203,LN2988,2023-05-27,2023-05-26,2062.75,On-time,0.0
PAY06204,LN3553,2024-11-03,2024-10-31,105334.09,On-time,0.0
PAY06205,LN1914,2019-07-09,2019-07-08,30638.47,On-time,0.0
PAY06206,LN1617,2023-09-11,2023-09-13,14404.92,On-time,0.0
PAY06207,LN1617,2023-10-11,2023-10-12,14770.02,On-time,0.0
PAY06208,LN1194,2021-04-20,2021-04-17,78681.58,On-time,0.0
PAY06209,LN0828,2023-01-23,2023-07-08,10580.36,Default,1767.55
PAY06210,LN0828,2023-02-22,2023-02-24,10553.94,On-time,0.0
PAY06211,LN0828,2023-03-24,2023-03-24,10214.9,On-time,0.0
PAY06212,LN0828,2023-04-23,2023-04-22,10375.71,On-time,0.0
PAY06213,LN2703,2023-06-03,2023-06-05,48213.74,On-time,0.0
PAY06214,LN2703,2023-07-03,2023-07-19,48036.77,Late,1640.12
PAY06215,LN2703,2023-08-02,2023-07-30,49047.93,On-time,0.0
PAY06216,LN2703,2023-09-01,2023-08-30,49773.25,On-time,0.0
PAY06217,LN2703,2023-10-01,2023-10-23,49085.48,Late,3501.82
PAY06218,LN2703,2023-10-31,2023-10-30,49701.12,On-time,0.0
PAY06219,LN1769,2024-08-10,2024-08-08,7636.51,On-time,0.0
PAY06220,LN3877,2024-09-11,2024-10-06,15717.62,Late,768.11
PAY06221,LN2943,2023-01-14,2023-01-14,17879.0,On-time,0.0
PAY06222,LN3026,2022-01-06,2022-01-07,60556.26,On-time,0.0
PAY06223,LN3026,2022-02-05,2022-02-06,59993.12,On-time,0.0
PAY06224,LN2116,2019-08-23,2019-12-17,126634.01,Default,19228.79
PAY06225,LN2116,2019-09-22,2019-09-19,128715.3,On-time,0.0
PAY06226,LN2116,2019-10-22,2019-11-26,128054.02,Late,6956.43
PAY06227,LN2607,2022-12-22,2022-12-23,126898.07,On-time,0.0
PAY06228,LN1670,2022-09-04,2022-09-04,5190.41,On-time,0.0
PAY06229,LN1670,2022-10-04,2022-10-02,5298.58,On-time,0.0
PAY06230,LN0579,2020-01-13,2020-01-13,59114.79,On-time,0.0
PAY06231,LN0579,2020-02-12,2020-02-10,59144.05,On-time,0.0
PAY06232,LN0579,2020-03-13,2020-03-15,60248.01,On-time,0.0
PAY06233,LN0579,2020-04-12,2020-04-09,59977.04,On-time,0.0
PAY06234,LN0579,2020-05-12,2020-05-22,59775.77,Late,4414.93
PAY06235,LN0579,2020-06-11,2020-06-08,59936.61,On-time,0.0
PAY06236,LN2814,2021-04-20,2021-04-21,4741.41,On-time,0.0
PAY06237,LN0424,2020-06-28,2020-08-12,43765.26,Late,1296.0
PAY06238,LN1288,2022-02-22,2022-03-13,101264.27,Late,6907.16
PAY06239,LN1288,2022-03-24,2022-06-09,100661.36,Default,12105.97
PAY06240,LN1288,2022-04-23,2022-04-20,98086.79,On-time,0.0
PAY06241,LN1288,2022-05-23,2022-05-22,102095.14,On-time,0.0
PAY06242,LN1288,2022-06-22,2022-06-24,99718.67,On-time,0.0
PAY06243,LN0121,2024-12-23,2024-12-21,27769.96,On-time,0.0
PAY06244,LN0121,2025-01-22,2025-01-21,27241.59,On-time,0.0
PAY06245,LN0121,2025-02-21,2025-02-18,27153.73,On-time,0.0
PAY06246,LN0121,2025-03-23,2025-03-22,26818.02,On-time,0.0
PAY06247,LN0121,2025-04-22,2025-04-19,27170.61,On-time,0.0
PAY06248,LN0121,2025-05-22,2025-05-19,27103.12,On-time,0.0
PAY06249,LN1055,2022-08-20,2022-08-17,7565.51,On-time,0.0
PAY06250,LN1055,2022-09-19,2023-02-12,7359.04,Default,1668.2
PAY06251,LN1055,2022-10-19,2022-10-28,7330.82,Late,469.19
PAY06252,LN1055,2022-11-18,2022-11-18,7275.99,On-time,0.0
PAY06253,LN0724,2021-07-09,2021-08-04,6349.2,Late,86.06
PAY06254,LN2750,2023-07-21,2023-07-21,32680.74,On-time,0.0
PAY06255,LN1583,2024-11-27,2024-11-26,91932.86,On-time,0.0
PAY06256,LN3497,2022-11-25,2022-11-26,26989.06,On-time,0.0
PAY06257,LN1441,2022-11-01,2022-11-02,8029.63,On-time,0.0
PAY06258,LN0358,2023-12-12,2023-12-12,33434.02,On-time,0.0
PAY06259,LN1126,2021-11-07,2022-02-26,8030.9,Default,1231.13
PAY06260,LN1126,2021-12-07,2021-12-08,8215.69,On-time,0.0
PAY06261,LN1126,2022-01-06,2022-01-05,8278.07,On-time,0.0
PAY06262,LN0227,2023-06-08,2023-06-24,40761.09,Late,644.55
PAY06263,LN0227,2023-07-08,2023-07-07,40055.16,On-time,0.0
PAY06264,LN0227,2023-08-07,2023-08-07,41337.14,On-time,0.0
PAY06265,LN0227,2023-09-06,2023-09-06,39539.12,On-time,0.0
PAY06266,LN0227,2023-10-06,2023-10-05,40958.75,On-time,0.0
PAY06267,LN0227,2023-11-05,2023-11-06,40820.87,On-time,0.0
PAY06268,LN0857,2021-07-15,2021-08-12,2562.02,Late,183.08
PAY06269,LN0857,2021-08-14,2021-08-12,2646.01,On-time,0.0
