loan_id,customer_id,branch_id,loan_type_id,loan_amount,interest_rate,loan_date,tenure_months
LN2345,CUST419,BR001,LT01,108000,13.58,2020-08-10,48
LN2346,CUST089,BR001,LT01,446000,14.7,2021-04-01,24
LN2347,CUST582,BR014,LT01,90000,14.71,2021-12-19,60
LN2348,CUST733,BR012,LT01,381000,14.17,2022-08-24,24
LN2349,CUST979,BR009,LT02,7529000,8.57,2022-06-05,240
LN2350,CUST182,BR005,LT05,45000,17.62,2022-05-13,12
LN2351,CUST846,BR001,LT01,90000,14.26,2023-02-07,48
LN2352,CUST737,BR007,LT05,34000,21.3,2021-11-28,6
LN2353,CUST359,BR018,LT05,13000,20.73,2024-12-30,6
LN2354,CUST168,BR011,LT04,3797000,13.37,2024-02-23,60
LN2355,CUST404,BR015,LT05,53000,19.31,2023-05-06,9
LN2356,CUST955,BR013,LT05,86000,19.56,2019-11-10,12
LN2357,CUST906,BR014,LT05,47000,19.39,2022-01-09,9
LN2358,CUST485,BR015,LT04,3379000,12.67,2021-04-30,84
LN2359,CUST016,BR002,LT02,9394000,9.47,2022-05-27,240
LN2360,CUST580,BR016,LT05,97000,18.32,2022-07-06,9
LN2361,CUST832,BR007,LT02,3765000,11.0,2023-03-30,240
LN2362,CUST157,BR004,LT01,201000,13.18,2021-11-01,60
LN2363,CUST756,BR012,LT01,166000,14.97,2019-03-12,48
LN2364,CUST676,BR009,LT04,3286000,11.35,2020-05-21,36
LN2365,CUST687,BR020,LT02,2760000,9.16,2024-12-15,120
LN2366,CUST475,BR008,LT01,351000,13.74,2021-07-12,36
LN2367,CUST694,BR019,LT04,2602000,14.05,2021-01-02,36
LN2368,CUST541,BR017,LT01,411000,14.5,2023-07-18,48
LN2369,CUST266,BR001,LT02,1885000,10.9,2019-06-29,120
LN2370,CUST094,BR006,LT04,1981000,11.89,2022-02-16,36
LN2371,CUST822,BR006,LT01,63000,14.01,2019-07-28,36
LN2372,CUST626,BR017,LT02,8414000,10.6,2020-08-05,120
LN2373,CUST731,BR017,LT02,9887000,7.78,2019-09-13,240
LN2374,CUST207,BR004,LT03,871000,11.2,2019-07-22,12
LN2375,CUST092,BR009,LT01,56000,10.71,2024-04-28,12
LN2376,CUST247,BR004,LT04,2583000,9.0,2024-03-26,120
LN2377,CUST047,BR004,LT05,77000,19.1,2020-09-29,9
LN2378,CUST701,BR020,LT05,99000,20.29,2021-11-24,3
LN2379,CUST596,BR010,LT04,3253000,13.47,2022-09-08,84
LN2380,CUST944,BR001,LT03,208000,11.22,2022-10-27,24
LN2381,CUST346,BR017,LT01,104000,14.1,2020-11-12,60
LN2382,CUST542,BR015,LT03,105000,11.43,2024-03-31,60
LN2383,CUST779,BR002,LT04,2446000,11.13,2020-03-09,120
LN2384,CUST029,BR018,LT03,255000,8.12,2020-09-25,24
LN2385,CUST916,BR007,LT03,1331000,12.3,2023-04-23,36
LN2386,CUST493,BR016,LT04,2770000,12.39,2021-07-17,36
LN2387,CUST459,BR014,LT03,248000,11.33,2021-01-15,36
LN2388,CUST561,BR001,LT03,1103000,12.57,2022-12-12,48
LN2389,CUST888,BR017,LT01,126000,12.97,2022-04-15,24
LN2390,CUST818,BR005,LT01,228000,13.87,2020-05-12,48
LN2391,CUST600,BR002,LT04,2045000,13.7,2023-04-16,84
LN2392,CUST868,BR015,LT01,350000,12.39,2023-12-18,36
LN2393,CUST068,BR014,LT03,266000,10.0,2023-02-02,24
LN2394,CUST092,BR011,LT01,102000,10.82,2022-05-06,24
LN2395,CUST398,BR003,LT01,467000,12.95,2023-01-30,12
LN2396,CUST964,BR017,LT04,4485000,12.02,2021-05-17,36
LN2397,CUST635,BR018,LT05,60000,18.73,2022-04-14,3
LN2398,CUST226,BR001,LT01,461000,15.35,2019-11-02,12
LN2399,CUST324,BR008,LT01,95000,15.66,2023-03-25,48
LN2400,CUST737,BR012,LT04,3629000,14.44,2022-04-06,120
LN2401,CUST731,BR008,LT01,440000,12.69,2022-09-13,24
LN2402,CUST318,BR018,LT01,51000,13.95,2020-04-30,36
LN2403,CUST934,BR016,LT02,7918000,10.79,2024-09-01,240
LN2404,CUST807,BR014,LT05,17000,19.13,2022-10-12,9
LN2405,CUST763,BR004,LT01,397000,14.56,2024-07-11,36
LN2406,CUST827,BR004,LT01,317000,15.89,2024-07-31,60
LN2407,CUST101,BR011,LT02,2393000,9.96,2019-07-06,240
LN2408,CUST832,BR020,LT02,3044000,10.96,2020-09-20,180
LN2409,CUST806,BR010,LT02,7643000,9.34,2022-02-21,180
LN2410,CUST792,BR015,LT02,1330000,8.68,2020-02-21,120
LN2411,CUST472,BR007,LT01,275000,11.62,2023-04-23,36
LN2412,CUST773,BR016,LT03,998000,10.81,2019-09-08,24
LN2413,CUST101,BR016,LT02,9808000,9.64,2021-01-30,180
LN2414,CUST304,BR003,LT04,2616000,13.89,2024-02-24,60
LN2415,CUST393,BR002,LT01,128000,12.82,2023-06-04,60
LN2416,CUST413,BR005,LT05,23000,18.34,2022-05-14,3
LN2417,CUST460,BR014,LT02,2225000,8.6,2023-03-26,240
LN2418,CUST212,BR005,LT02,1608000,11.16,2021-04-25,180
LN2419,CUST214,BR018,LT05,43000,19.92,2020-07-20,9
LN2420,CUST619,BR005,LT01,288000,14.9,2024-04-30,60
LN2421,CUST054,BR014,LT05,71000,20.81,2024-10-18,12
LN2422,CUST606,BR008,LT01,362000,14.91,2021-08-21,36
LN2423,CUST007,BR012,LT04,3499000,12.57,2020-08-16,120
LN2424,CUST205,BR019,LT02,1754000,6.28,2024-01-15,180
LN2425,CUST975,BR009,LT04,1708000,13.25,2022-08-10,120
LN2426,CUST462,BR002,LT04,2601000,11.65,2024-08-09,84
LN2427,CUST353,BR009,LT01,433000,15.81,2019-04-24,24
LN2428,CUST852,BR017,LT01,430000,11.89,2023-07-07,24
LN2429,CUST467,BR007,LT01,368000,13.7,2020-08-26,48
LN2430,CUST106,BR004,LT04,4212000,14.05,2024-06-30,120
LN2431,CUST622,BR004,LT05,15000,20.06,2022-04-21,6
LN2432,CUST632,BR018,LT02,3601000,10.79,2023-07-14,240
LN2433,CUST567,BR008,LT01,129000,15.16,2023-10-07,60
LN2434,CUST009,BR007,LT03,1229000,11.23,2021-01-08,48
LN2435,CUST985,BR019,LT04,267000,14.25,2021-12-26,60
LN2436,CUST695,BR013,LT01,423000,13.63,2019-04-14,12
LN2437,CUST462,BR015,LT05,77000,18.69,2019-11-26,12
LN2438,CUST947,BR007,LT02,8007000,11.89,2019-02-14,120
LN2439,CUST299,BR019,LT01,133000,14.09,2021-01-21,36
LN2440,CUST939,BR009,LT02,3015000,9.51,2023-12-10,120
LN2441,CUST577,BR009,LT04,2280000,13.36,2019-01-22,60
LN2442,CUST981,BR019,LT01,229000,13.84,2021-12-01,12
LN2443,CUST161,BR012,LT03,958000,9.93,2022-08-24,12
LN2444,CUST716,BR020,LT01,322000,13.31,2020-10-09,48
LN2445,CUST185,BR018,LT05,20000,18.05,2023-05-07,6
LN2446,CUST357,BR002,LT01,398000,16.16,2019-09-01,24
LN2447,CUST851,BR014,LT04,2372000,14.9,2020-12-04,120
LN2448,CUST884,BR006,LT03,525000,8.87,2024-06-26,36
LN2449,CUST639,BR019,LT02,5074000,8.99,2023-11-17,180
LN2450,CUST836,BR001,LT02,5456000,8.26,2023-08-18,120
LN2451,CUST174,BR002,LT03,1031000,8.71,2020-12-04,60
LN2452,CUST048,BR006,LT01,85000,12.25,2022-05-10,24
LN2453,CUST635,BR002,LT01,294000,13.35,2021-07-11,24
LN2454,CUST921,BR006,LT02,2732000,8.4,2019-01-27,120
LN2455,CUST251,BR012,LT01,119000,15.62,2022-09-19,36
LN2456,CUST874,BR002,LT01,448000,14.31,2022-10-14,36
LN2457,CUST337,BR002,LT01,232000,14.24,2022-03-12,24
LN2458,CUST639,BR007,LT04,1379000,13.37,2022-04-21,60
LN2459,CUST404,BR006,LT03,285000,10.27,2019-04-20,36
LN2460,CUST578,BR018,LT05,27000,18.38,2022-01-08,9
LN2461,CUST093,BR006,LT05,10000,19.41,2023-05-28,9
LN2462,CUST930,BR020,LT03,287000,10.13,2020-08-07,24
LN2463,CUST991,BR016,LT02,1677000,9.79,2023-03-03,180
LN2464,CUST164,BR003,LT05,41000,19.51,2022-01-03,3
LN2465,CUST580,BR007,LT05,37000,19.18,2020-02-05,6
LN2466,CUST186,BR013,LT02,7327000,7.61,2023-03-06,120
LN2467,CUST740,BR013,LT01,241000,13.55,2024-04-23,36
LN2468,CUST155,BR017,LT03,658000,9.69,2020-08-04,12
LN2469,CUST912,BR020,LT02,5037000,10.01,2019-04-19,120
LN2470,CUST585,BR019,LT01,384000,14.46,2022-01-05,36
LN2471,CUST896,BR005,LT01,136000,13.78,2019-09-15,36
LN2472,CUST708,BR008,LT05,39000,20.65,2022-01-14,6
LN2473,CUST738,BR005,LT01,338000,13.5,2019-07-22,60
LN2474,CUST872,BR015,LT02,6322000,8.56,2021-12-04,180
LN2475,CUST620,BR005,LT02,7671000,11.15,2020-09-20,120
LN2476,CUST514,BR018,LT01,418000,14.97,2022-08-09,60
LN2477,CUST811,BR004,LT03,1130000,10.89,2022-05-24,60
LN2478,CUST495,BR016,LT01,272000,12.94,2021-03-23,24
LN2479,CUST902,BR008,LT04,3027000,14.15,2023-10-28,84
LN2480,CUST098,BR012,LT05,95000,20.35,2024-03-28,9
LN2481,CUST984,BR014,LT01,448000,13.84,2024-08-24,36
LN2482,CUST753,BR017,LT03,1261000,12.46,2022-08-06,48
LN2483,CUST728,BR016,LT01,405000,11.72,2024-09-11,36
LN2484,CUST408,BR016,LT01,313000,15.53,2022-06-03,24
LN2485,CUST883,BR011,LT04,585000,12.37,2020-11-22,60
LN2486,CUST177,BR006,LT05,6000,20.88,2021-01-21,9
LN2487,CUST747,BR013,LT01,447000,13.51,2020-12-05,60
LN2488,CUST422,BR007,LT03,453000,12.49,2019-02-22,12
LN2489,CUST872,BR006,LT04,1379000,11.69,2022-03-23,60
LN2490,CUST609,BR001,LT04,3106000,14.08,2023-06-04,60
LN2491,CUST852,BR015,LT01,234000,11.41,2022-11-04,12
LN2492,CUST986,BR019,LT02,2748000,7.76,2022-03-13,240
LN2493,CUST041,BR001,LT04,3150000,11.77,2019-12-12,60
LN2494,CUST252,BR012,LT04,2786000,12.08,2020-10-18,84
LN2495,CUST857,BR015,LT01,477000,15.24,2019-01-24,12
LN2496,CUST430,BR001,LT05,19000,19.39,2019-06-02,9
LN2497,CUST410,BR009,LT02,9311000,8.83,2019-08-13,180
LN2498,CUST1000,BR014,LT05,42000,17.3,2024-11-23,9
LN2499,CUST011,BR001,LT03,420000,11.0,2022-01-16,48
LN2500,CUST093,BR015,LT04,3363000,12.49,2020-03-31,60
LN2501,CUST889,BR007,LT04,750000,12.88,2021-11-26,84
LN2502,CUST730,BR003,LT05,33000,19.9,2020-02-11,12
LN2503,CUST358,BR009,LT05,32000,20.18,2021-03-16,12
LN2504,CUST183,BR015,LT02,9053000,10.54,2024-05-06,180
LN2505,CUST916,BR002,LT02,7233000,11.0,2022-04-12,120
LN2506,CUST639,BR002,LT04,4424000,13.3,2024-04-22,84
LN2507,CUST879,BR011,LT01,298000,13.6,2019-12-21,48
LN2508,CUST635,BR020,LT03,341000,10.14,2019-06-18,24
LN2509,CUST294,BR018,LT01,188000,14.29,2019-11-15,48
LN2510,CUST173,BR008,LT01,243000,13.94,2021-03-15,60
LN2511,CUST844,BR013,LT03,728000,11.05,2019-02-14,24
LN2512,CUST368,BR010,LT04,1975000,12.26,2020-07-14,120
LN2513,CUST573,BR019,LT01,360000,15.2,2024-10-13,48
LN2514,CUST752,BR009,LT01,55000,15.08,2022-10-20,24
LN2515,CUST513,BR011,LT03,538000,10.73,2022-01-02,24
LN2516,CUST094,BR013,LT04,1325000,12.47,2019-03-07,36
LN2517,CUST596,BR008,LT02,1699000,9.82,2019-07-24,180
LN2518,CUST501,BR014,LT04,1609000,14.35,2024-11-10,84
LN2519,CUST283,BR007,LT02,4566000,8.47,2024-01-23,240
LN2520,CUST987,BR012,LT05,29000,18.59,2024-03-29,6
LN2521,CUST696,BR013,LT04,2140000,13.02,2019-10-03,84
LN2522,CUST675,BR010,LT05,13000,20.73,2024-10-20,3
LN2523,CUST961,BR002,LT01,264000,15.78,2020-03-26,12
LN2524,CUST796,BR017,LT02,1369000,9.89,2023-04-27,120
LN2525,CUST298,BR008,LT02,7776000,9.85,2022-10-14,120
LN2526,CUST234,BR008,LT02,9234000,8.47,2021-10-03,120
LN2527,CUST028,BR013,LT02,4960000,9.43,2023-07-16,180
LN2528,CUST718,BR004,LT03,290000,11.37,2023-09-19,48
LN2529,CUST910,BR016,LT05,66000,20.52,2019-03-08,12
LN2530,CUST521,BR017,LT02,2962000,10.14,2019-07-11,180
LN2531,CUST483,BR007,LT03,386000,11.27,2020-11-23,60
LN2532,CUST711,BR020,LT05,53000,20.68,2023-06-26,3
LN2533,CUST760,BR011,LT04,3261000,11.45,2022-05-24,60
LN2534,CUST143,BR004,LT03,182000,11.63,2023-09-27,12
LN2535,CUST559,BR013,LT03,720000,8.66,2021-04-23,24
LN2536,CUST860,BR002,LT04,2131000,11.01,2019-03-02,120
LN2537,CUST197,BR019,LT03,1173000,10.84,2019-11-25,60
LN2538,CUST836,BR018,LT05,52000,18.96,2023-09-11,9
LN2539,CUST989,BR007,LT04,1320000,14.29,2019-01-25,120
LN2540,CUST843,BR010,LT03,340000,9.66,2020-10-08,12
LN2541,CUST212,BR019,LT03,1435000,12.06,2019-12-23,24
LN2542,CUST981,BR011,LT02,9906000,9.01,2019-03-20,120
LN2543,CUST290,BR012,LT04,3130000,11.49,2019-04-20,120
LN2544,CUST614,BR006,LT01,203000,12.09,2021-02-16,12
LN2545,CUST377,BR009,LT05,55000,21.74,2022-01-17,6
LN2546,CUST575,BR017,LT04,1534000,11.83,2019-08-11,60
LN2547,CUST802,BR003,LT02,5849000,8.84,2024-08-18,120
LN2548,CUST396,BR013,LT05,31000,19.78,2020-04-11,9
LN2549,CUST905,BR017,LT03,1158000,11.23,2019-08-01,12
LN2550,CUST389,BR009,LT05,60000,21.33,2020-08-04,3
LN2551,CUST337,BR001,LT01,252000,13.79,2024-05-03,12
LN2552,CUST960,BR020,LT05,44000,20.84,2024-01-02,3
LN2553,CUST209,BR001,LT03,855000,10.21,2019-09-26,48
LN2554,CUST164,BR013,LT01,125000,13.86,2020-12-13,36
LN2555,CUST853,BR010,LT04,1766000,15.3,2019-03-20,120
LN2556,CUST151,BR017,LT03,911000,9.69,2021-01-23,48
LN2557,CUST647,BR009,LT01,239000,12.54,2020-04-05,60
LN2558,CUST906,BR013,LT05,21000,19.0,2023-05-25,6
LN2559,CUST016,BR018,LT01,110000,13.18,2020-05-06,48
LN2560,CUST059,BR006,LT05,45000,20.72,2021-12-19,9
LN2561,CUST276,BR007,LT02,6354000,8.98,2021-01-23,240
LN2562,CUST260,BR011,LT05,70000,17.09,2019-01-25,3
LN2563,CUST183,BR001,LT04,1617000,14.18,2020-08-07,84
LN2564,CUST167,BR012,LT01,319000,14.6,2020-10-01,24
LN2565,CUST470,BR012,LT01,132000,13.16,2024-01-23,48
LN2566,CUST843,BR002,LT01,220000,12.83,2019-01-04,24
LN2567,CUST941,BR010,LT01,193000,13.75,2022-06-16,12
LN2568,CUST361,BR012,LT01,394000,15.13,2019-11-21,60
LN2569,CUST835,BR015,LT04,3939000,13.07,2019-03-08,60
LN2570,CUST895,BR013,LT04,1505000,15.38,2024-09-20,60
LN2571,CUST122,BR012,LT05,59000,20.62,2021-10-15,9
LN2572,CUST284,BR013,LT02,9992000,10.43,2021-08-03,180
LN2573,CUST040,BR013,LT02,5172000,9.63,2024-12-06,180
LN2574,CUST291,BR019,LT01,218000,12.48,2024-06-07,24
LN2575,CUST139,BR002,LT05,23000,19.29,2021-01-25,6
LN2576,CUST985,BR014,LT03,280000,11.63,2023-06-19,12
LN2577,CUST990,BR015,LT05,59000,19.76,2021-02-13,9
LN2578,CUST387,BR020,LT05,91000,20.85,2020-09-24,6
LN2579,CUST221,BR011,LT04,3727000,12.37,2023-06-26,120
LN2580,CUST728,BR016,LT02,2686000,8.12,2023-11-12,120
LN2581,CUST309,BR004,LT01,286000,15.46,2021-10-27,60
LN2582,CUST833,BR008,LT01,140000,13.98,2021-02-15,60
LN2583,CUST087,BR005,LT05,43000,19.76,2019-09-30,9
LN2584,CUST305,BR002,LT03,1022000,12.26,2023-06-22,24
LN2585,CUST861,BR020,LT04,4731000,13.26,2022-06-03,60
LN2586,CUST874,BR002,LT05,74000,20.64,2021-06-10,9
LN2587,CUST122,BR001,LT01,415000,14.12,2020-09-15,60
LN2588,CUST482,BR005,LT01,326000,14.66,2022-09-02,48
LN2589,CUST305,BR006,LT04,3402000,14.49,2022-04-30,36
LN2590,CUST338,BR020,LT05,67000,20.18,2021-01-18,6
LN2591,CUST345,BR008,LT01,470000,16.25,2023-10-20,60
LN2592,CUST966,BR004,LT03,465000,12.39,2023-06-30,24
LN2593,CUST938,BR019,LT05,84000,19.6,2019-05-20,9
LN2594,CUST412,BR018,LT01,52000,13.37,2023-02-01,24
LN2595,CUST644,BR001,LT02,4676000,8.63,2024-11-25,180
LN2596,CUST586,BR011,LT05,20000,19.74,2022-04-04,3
LN2597,CUST318,BR008,LT04,1675000,13.19,2020-10-31,84
LN2598,CUST231,BR003,LT03,775000,11.68,2023-07-16,12
LN2599,CUST014,BR002,LT02,5463000,6.59,2019-10-28,180
LN2600,CUST994,BR012,LT01,239000,15.09,2021-01-04,12
LN2601,CUST151,BR011,LT04,3772000,11.93,2019-10-18,60
LN2602,CUST529,BR016,LT01,257000,13.65,2021-01-23,36
LN2603,CUST873,BR010,LT01,252000,13.3,2019-01-01,36
LN2604,CUST506,BR014,LT01,387000,12.64,2020-06-11,24
LN2605,CUST323,BR003,LT05,89000,20.22,2024-04-10,12
LN2606,CUST330,BR003,LT04,3120000,14.45,2019-05-20,84
LN2607,CUST092,BR016,LT03,1445000,7.58,2022-11-22,12
LN2608,CUST275,BR012,LT02,9744000,9.21,2019-10-28,240
LN2609,CUST814,BR012,LT03,582000,11.41,2019-11-20,12
LN2610,CUST329,BR015,LT01,373000,12.33,2023-02-07,24
LN2611,CUST617,BR004,LT05,9000,20.01,2024-04-20,3
LN2612,CUST052,BR010,LT01,161000,15.1,2019-02-21,36
LN2613,CUST327,BR010,LT01,174000,13.13,2021-10-15,60
LN2614,CUST946,BR018,LT01,87000,14.79,2021-05-06,60
LN2615,CUST392,BR013,LT04,3882000,13.13,2019-06-13,60
LN2616,CUST527,BR012,LT05,57000,19.42,2022-02-15,3
LN2617,CUST676,BR015,LT03,117000,9.65,2020-10-06,60
LN2618,CUST715,BR011,LT01,456000,12.26,2023-11-27,60
LN2619,CUST212,BR007,LT04,1844000,14.25,2021-03-30,36
LN2620,CUST955,BR007,LT03,756000,10.54,2019-03-26,60
LN2621,CUST930,BR017,LT05,77000,19.91,2024-06-19,3
LN2622,CUST518,BR020,LT03,1489000,10.23,2020-11-19,12
LN2623,CUST696,BR004,LT03,961000,10.64,2022-03-01,24
LN2624,CUST081,BR003,LT01,435000,13.35,2023-05-16,48
LN2625,CUST103,BR004,LT02,3481000,6.87,2019-07-12,180
LN2626,CUST167,BR013,LT01,346000,14.12,2023-07-10,12
LN2627,CUST303,BR015,LT04,3427000,12.93,2019-03-16,84
LN2628,CUST232,BR020,LT05,69000,18.69,2022-01-21,9
LN2629,CUST729,BR009,LT01,377000,14.99,2019-08-21,60
LN2630,CUST696,BR005,LT05,90000,19.18,2019-09-18,9
LN2631,CUST400,BR003,LT04,2947000,13.49,2022-01-20,120
LN2632,CUST898,BR016,LT04,4989000,12.81,2023-07-27,60
LN2633,CUST255,BR011,LT04,2966000,13.3,2023-01-28,60
LN2634,CUST1000,BR001,LT01,223000,11.82,2022-05-18,12
LN2635,CUST133,BR012,LT02,6000000,11.28,2021-06-04,180
LN2636,CUST530,BR013,LT01,468000,14.43,2021-08-26,12
LN2637,CUST406,BR013,LT01,423000,14.77,2020-06-13,60
LN2638,CUST909,BR003,LT03,701000,10.09,2020-05-09,12
LN2639,CUST881,BR007,LT03,929000,13.13,2019-08-29,24
LN2640,CUST655,BR001,LT01,111000,14.0,2022-10-20,24
LN2641,CUST706,BR007,LT04,2408000,13.29,2024-03-29,84
LN2642,CUST237,BR004,LT03,1254000,10.59,2019-06-20,12
LN2643,CUST639,BR018,LT02,2197000,9.96,2022-11-29,180
LN2644,CUST957,BR010,LT03,461000,11.13,2020-07-15,12
LN2645,CUST327,BR010,LT04,4821000,12.39,2022-03-14,84
LN2646,CUST231,BR017,LT01,301000,14.69,2020-05-09,60
LN2647,CUST610,BR013,LT02,4154000,9.42,2022-03-05,180
LN2648,CUST408,BR013,LT01,126000,16.15,2023-02-28,24
LN2649,CUST127,BR016,LT03,173000,12.79,2023-04-06,12
LN2650,CUST241,BR014,LT01,239000,12.27,2023-09-29,12
LN2651,CUST459,BR001,LT01,439000,13.58,2023-09-23,48
LN2652,CUST017,BR005,LT01,410000,12.3,2024-08-26,36
LN2653,CUST028,BR003,LT02,2791000,9.22,2023-12-13,120
LN2654,CUST696,BR003,LT02,8281000,8.92,2019-08-10,180
LN2655,CUST540,BR015,LT03,623000,10.49,2022-05-22,12
LN2656,CUST215,BR008,LT03,531000,10.93,2019-08-20,48
LN2657,CUST992,BR009,LT04,1954000,11.76,2022-08-03,120
LN2658,CUST598,BR002,LT02,5142000,11.06,2019-11-24,240
LN2659,CUST955,BR017,LT03,844000,10.71,2022-05-15,48
LN2660,CUST595,BR007,LT02,4495000,9.26,2021-08-20,120
LN2661,CUST903,BR011,LT04,2576000,12.3,2024-02-28,120
LN2662,CUST561,BR001,LT02,5218000,11.47,2021-09-21,240
LN2663,CUST711,BR016,LT04,4046000,13.29,2021-12-22,60
LN2664,CUST877,BR001,LT04,681000,13.51,2019-04-15,84
LN2665,CUST443,BR016,LT01,135000,14.9,2024-05-16,24
LN2666,CUST806,BR005,LT01,499000,13.25,2021-11-27,12
LN2667,CUST191,BR018,LT05,36000,20.16,2023-06-06,12
LN2668,CUST386,BR020,LT05,67000,21.08,2023-12-05,12
LN2669,CUST941,BR008,LT03,1093000,10.13,2024-12-31,36
LN2670,CUST668,BR005,LT01,157000,12.41,2020-01-20,36
LN2671,CUST706,BR001,LT01,328000,14.15,2020-12-18,60
LN2672,CUST286,BR010,LT01,483000,13.26,2019-10-17,60
LN2673,CUST606,BR017,LT01,324000,14.93,2024-06-02,36
LN2674,CUST840,BR011,LT05,36000,20.2,2022-11-02,6
LN2675,CUST919,BR013,LT01,467000,13.99,2019-10-12,24
LN2676,CUST565,BR008,LT01,52000,12.85,2022-03-10,24
LN2677,CUST219,BR005,LT01,391000,14.19,2020-09-08,24
LN2678,CUST505,BR015,LT02,2965000,10.24,2023-08-24,240
LN2679,CUST519,BR002,LT05,43000,18.82,2024-05-12,3
LN2680,CUST948,BR015,LT01,301000,15.21,2023-03-31,12
LN2681,CUST344,BR020,LT02,6615000,8.8,2020-07-08,240
LN2682,CUST295,BR003,LT04,380000,12.14,2022-05-03,36
LN2683,CUST136,BR016,LT01,354000,12.91,2024-04-22,36
LN2684,CUST519,BR006,LT02,4782000,8.39,2019-01-10,180
LN2685,CUST851,BR006,LT01,68000,15.96,2021-02-20,60
LN2686,CUST679,BR012,LT03,1211000,10.49,2021-12-10,48
LN2687,CUST747,BR003,LT01,252000,13.53,2024-06-12,60
LN2688,CUST214,BR004,LT03,405000,11.09,2024-06-07,60
LN2689,CUST859,BR018,LT04,4242000,12.61,2019-11-13,84
LN2690,CUST614,BR017,LT02,6303000,7.67,2022-07-14,180
LN2691,CUST015,BR010,LT03,1221000,9.18,2023-09-04,48
LN2692,CUST304,BR007,LT01,385000,15.55,2021-11-19,48
LN2693,CUST104,BR005,LT01,373000,13.75,2024-12-25,12
LN2694,CUST677,BR004,LT02,3595000,6.07,2021-07-22,180
LN2695,CUST017,BR001,LT03,355000,9.69,2020-10-31,24
LN2696,CUST932,BR007,LT04,4866000,14.25,2022-05-30,120
LN2697,CUST308,BR006,LT04,4660000,13.68,2023-06-17,120
LN2698,CUST765,BR017,LT03,190000,9.26,2024-08-14,60
LN2699,CUST145,BR005,LT01,287000,14.62,2024-06-01,12
LN2700,CUST338,BR018,LT05,33000,20.51,2019-07-22,12
LN2701,CUST715,BR003,LT05,24000,18.7,2023-02-24,12
LN2702,CUST314,BR015,LT04,2960000,12.17,2022-01-15,120
LN2703,CUST026,BR011,LT03,1061000,9.87,2023-05-04,24
LN2704,CUST905,BR018,LT01,52000,13.95,2023-12-27,24
LN2705,CUST207,BR013,LT04,443000,13.15,2020-07-30,120
LN2706,CUST086,BR013,LT02,1067000,7.66,2022-12-30,180
LN2707,CUST751,BR015,LT03,669000,9.87,2024-08-06,60
LN2708,CUST970,BR013,LT02,7764000,9.53,2024-07-14,180
LN2709,CUST103,BR006,LT01,244000,11.04,2019-08-03,48
LN2710,CUST537,BR015,LT02,8082000,10.34,2024-12-14,120
LN2711,CUST299,BR002,LT02,4733000,9.1,2022-08-24,120
LN2712,CUST158,BR006,LT05,87000,19.23,2024-09-29,12
LN2713,CUST956,BR010,LT01,411000,13.57,2021-04-05,60
LN2714,CUST417,BR018,LT05,7000,19.93,2022-07-27,12
LN2715,CUST889,BR002,LT04,2373000,13.2,2023-07-31,60
LN2716,CUST047,BR020,LT01,471000,12.37,2021-05-19,60
LN2717,CUST659,BR014,LT01,70000,15.85,2019-07-18,60
LN2718,CUST627,BR018,LT01,492000,14.66,2022-02-12,12
LN2719,CUST218,BR009,LT03,117000,13.25,2019-09-29,60
LN2720,CUST488,BR020,LT02,8602000,8.38,2024-06-17,120
LN2721,CUST861,BR009,LT02,2376000,9.07,2021-05-09,180
LN2722,CUST399,BR020,LT01,56000,13.94,2019-06-23,48
LN2723,CUST210,BR012,LT04,2013000,12.03,2022-05-10,36
LN2724,CUST587,BR011,LT02,6752000,9.0,2021-10-25,240
LN2725,CUST020,BR011,LT03,979000,11.0,2020-07-28,48
LN2726,CUST002,BR006,LT04,1405000,13.97,2019-07-01,60
LN2727,CUST993,BR003,LT02,5774000,10.64,2020-07-27,180
LN2728,CUST534,BR009,LT03,1319000,12.18,2022-07-02,24
LN2729,CUST042,BR008,LT01,385000,12.52,2024-04-13,36
LN2730,CUST546,BR014,LT02,6487000,8.39,2020-04-10,240
LN2731,CUST317,BR003,LT03,696000,10.41,2024-11-10,24
LN2732,CUST207,BR001,LT03,1156000,10.74,2022-08-03,60
LN2733,CUST895,BR013,LT03,1228000,12.78,2023-09-18,24
LN2734,CUST251,BR008,LT01,451000,15.28,2023-01-16,60
LN2735,CUST386,BR020,LT04,996000,14.24,2024-05-22,84
LN2736,CUST951,BR017,LT01,432000,13.19,2019-01-11,48
LN2737,CUST413,BR006,LT04,1225000,11.79,2019-12-21,84
LN2738,CUST095,BR017,LT05,81000,21.03,2024-08-12,6
LN2739,CUST302,BR005,LT05,83000,21.87,2022-07-03,12
LN2740,CUST638,BR018,LT03,133000,11.84,2020-09-17,24
LN2741,CUST137,BR015,LT04,1256000,12.52,2024-01-19,36
LN2742,CUST156,BR006,LT01,356000,13.19,2019-05-28,48
LN2743,CUST324,BR009,LT05,73000,21.38,2024-01-10,3
LN2744,CUST688,BR018,LT01,260000,11.45,2022-08-15,36
LN2745,CUST073,BR015,LT02,3826000,8.96,2024-11-19,120
LN2746,CUST839,BR018,LT03,1060000,11.86,2021-05-10,48
LN2747,CUST527,BR003,LT02,1583000,9.01,2019-08-26,240
LN2748,CUST595,BR010,LT02,9888000,9.9,2023-05-19,120
LN2749,CUST415,BR018,LT01,169000,14.23,2023-08-11,24
